id_product,model,descripcion ,suppliers,blands,2024-09-24 00:00:00,2024-09-25 00:00:00,2024-09-26 00:00:00,2024-09-27 00:00:00,2024-09-28 00:00:00,2024-09-29 00:00:00,2024-09-30 00:00:00,2024-10-01 00:00:00,2024-10-02 00:00:00,2024-10-03 00:00:00,2024-10-04 00:00:00,2024-10-05 00:00:00,2024-10-06 00:00:00,2024-10-07 00:00:00,2024-10-08 00:00:00,2024-10-09 00:00:00,2024-10-10 00:00:00,2024-10-11 00:00:00,2024-10-12 00:00:00,2024-10-13 00:00:00,2024-10-14 00:00:00,2024-10-15 00:00:00,2024-10-16 00:00:00,2024-10-17 00:00:00,2024-10-18 00:00:00,2024-10-19 00:00:00,2024-10-20 00:00:00,2024-10-21 00:00:00,2024-10-22 00:00:00,2024-10-23 00:00:00,2024-10-24 00:00:00,2024-10-25 00:00:00,2024-10-26 00:00:00,2024-10-27 00:00:00,2024-10-28 00:00:00,2024-10-29 00:00:00,2024-10-30 00:00:00,2024-10-31 00:00:00,2024-11-01 00:00:00,2024-11-02 00:00:00
ID-00000257,SN8100,"BOCA LLAVE ESTRIADA LARGA 1/2"" DE 8 MM",ITURRIA S.A,BAHCO,12,13.0,13.0,13.0,13.0,13.0,11.0,11.0,12.0,12.0,12.0,11.0,10.0,10.0,10.0,11.0,11.0,10.0,10.0,10.0,10.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,10.0,10.0,10.0,11.0,11.0,11.0,10.0,,
ID-00000258,ST40,"BOCA LLAVE CON PUNTA TORX 1/2"" - T40",ITURRIA S.A,BAHCO,19,17.0,17.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,14.0,14.0,13.0,13.0,13.0,12.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,,
ID-00000259,ST30,"BOCA LLAVE CON PUNTA TORX 1/2"" - T30",ITURRIA S.A,BAHCO,11,12.0,12.0,12.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,12.0,10.0,10.0,10.0,10.0,11.0,11.0,10.0,8.0,8.0,8.0,8.0,6.0,6.0,,
ID-00000260,ST27,"BOCA LLAVE CON PUNTA TORX 1/2"" - T27",ITURRIA S.A,BAHCO,13,14.0,14.0,14.0,13.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,11.0,11.0,11.0,12.0,11.0,12.0,12.0,12.0,11.0,9.0,9.0,10.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,7.0,7.0,7.0,7.0,,
ID-00000261,ST25,"BOCA LLAVE CON PUNTA TORX 1/2"" - T25",ITURRIA S.A,BAHCO,10,12.0,12.0,12.0,12.0,12.0,12.0,10.0,12.0,12.0,12.0,12.0,11.0,11.0,11.0,13.0,13.0,15.0,15.0,15.0,15.0,14.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,18.0,18.0,18.0,18.0,18.0,20.0,20.0,20.0,20.0,,
ID-00000262,ST45,"BOCA LLAVE CON PUNTA TORX 1/2"" - T45",ITURRIA S.A,BAHCO,14,16.0,16.0,16.0,16.0,16.0,16.0,16.0,17.0,17.0,17.0,15.0,15.0,15.0,15.0,17.0,17.0,19.0,19.0,18.0,18.0,18.0,18.0,20.0,20.0,20.0,20.0,20.0,20.0,22.0,22.0,22.0,20.0,20.0,22.0,22.0,20.0,20.0,,
ID-00000263,ST55,"BOCA LLAVE CON PUNTA TORX 1/2"" - T55",ITURRIA S.A,BAHCO,10,12.0,12.0,12.0,12.0,12.0,12.0,12.0,14.0,14.0,14.0,14.0,14.0,13.0,11.0,13.0,13.0,15.0,15.0,14.0,14.0,12.0,12.0,14.0,14.0,14.0,14.0,14.0,14.0,16.0,16.0,16.0,14.0,14.0,16.0,16.0,16.0,16.0,,
ID-00000264,ST60,"BOCA LLAVE CON PUNTA TORX 1/2"" - T60",ITURRIA S.A,BAHCO,11,13.0,13.0,12.0,12.0,12.0,12.0,12.0,14.0,14.0,13.0,13.0,13.0,13.0,13.0,15.0,14.0,15.0,15.0,15.0,15.0,15.0,15.0,17.0,17.0,17.0,17.0,17.0,15.0,15.0,13.0,13.0,13.0,12.0,14.0,14.0,14.0,14.0,,
ID-00000265,ST50,"BOCA LLAVE CON PUNTA TORX 1/2"" - T50",ITURRIA S.A,BAHCO,10,10.0,10.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,10.0,10.0,12.0,12.0,12.0,12.0,12.0,12.0,14.0,14.0,14.0,14.0,14.0,12.0,14.0,14.0,14.0,14.0,14.0,16.0,16.0,16.0,13.0,,
ID-00000266,SM7,"BOCA LLAVE C/ PUNTA HEXAG. 1/2"" DE 7 MM",ITURRIA S.A,BAHCO,17,18.0,18.0,18.0,18.0,18.0,18.0,16.0,17.0,17.0,17.0,15.0,15.0,15.0,15.0,14.0,13.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,14.0,14.0,14.0,14.0,14.0,15.0,15.0,12.0,12.0,,
ID-00000267,SM5,"BOCA LLAVE C/ PUNTA HEXAG. 1/2"" DE 5 MM",ITURRIA S.A,BAHCO,10,11.0,11.0,11.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,12.0,12.0,12.0,12.0,10.0,11.0,9.0,9.0,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,7.0,,
ID-00000268,SM6,"BOCA LLAVE C/ PUNTA HEXAG. 1/2"" DE 6 MM",ITURRIA S.A,BAHCO,15,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,14.0,14.0,12.0,12.0,12.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,8.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,,
ID-00000269,SM10,"BOCA LLAVE C/ PUNTA HEXAG. 1/2"" DE 10MM",ITURRIA S.A,BAHCO,18,18.0,17.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,15.0,15.0,15.0,15.0,15.0,14.0,14.0,14.0,14.0,14.0,13.0,13.0,13.0,13.0,13.0,11.0,11.0,11.0,11.0,10.0,10.0,10.0,8.0,8.0,8.0,8.0,5.0,,
ID-00000270,SM9,"BOCA LLAVE C/ PUNTA HEXAG. 1/2"" DE 9 MM",ITURRIA S.A,BAHCO,11,12.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,11.0,11.0,9.0,9.0,9.0,9.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,12.0,12.0,12.0,10.0,10.0,11.0,11.0,11.0,9.0,9.0,10.0,10.0,10.0,10.0,,
ID-00000271,SM8,"BOCA LLAVE C/ PUNTA HEXAG. 1/2"" DE 8 MM",ITURRIA S.A,BAHCO,13,13.0,13.0,13.0,13.0,13.0,13.0,12.0,12.0,12.0,10.0,10.0,10.0,8.0,7.0,7.0,7.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-1.0,-1.0,,
ID-00000272,SM12,"BOCA LLAVE C/ PUNTA HEXAG. 1/2"" DE 12 MM",ITURRIA S.A,BAHCO,18,19.0,19.0,19.0,19.0,17.0,15.0,14.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,16.0,16.0,17.0,15.0,15.0,15.0,15.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,17.0,17.0,17.0,17.0,17.0,18.0,18.0,15.0,15.0,,
ID-00000273,SM14,"BOCA LLAVE C/ PUNTA HEXAG. 1/2"" DE 14 MM",ITURRIA S.A,BAHCO,19,20.0,20.0,20.0,20.0,20.0,20.0,20.0,21.0,21.0,20.0,18.0,18.0,17.0,15.0,16.0,16.0,17.0,17.0,17.0,17.0,17.0,17.0,18.0,18.0,18.0,18.0,18.0,17.0,18.0,18.0,18.0,18.0,18.0,19.0,19.0,19.0,19.0,,
ID-00000274,SM17,"BOCA LLAVE C/ PUNTA HEXAG. 1/2"" DE 17 MM",ITURRIA S.A,BAHCO,19,19.0,18.0,17.0,17.0,17.0,15.0,15.0,15.0,15.0,14.0,14.0,13.0,11.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,
ID-00000275,SD8,"BOCA LLAVE 1/2"" CON PUNTA PLANA",ITURRIA S.A,BAHCO,17,18.0,18.0,18.0,18.0,18.0,18.0,18.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,20.0,20.0,21.0,21.0,20.0,20.0,20.0,20.0,21.0,19.0,19.0,19.0,19.0,18.0,19.0,19.0,19.0,19.0,19.0,20.0,20.0,20.0,20.0,,
ID-00000276,SP2,"BOCA LLAVE 1/2"" CON PUNTA PHILLIPS #2",ITURRIA S.A,BAHCO,14,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,9.0,9.0,9.0,9.0,7.0,5.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,
ID-00000277,PU14P,"LLAVE FIJA ANILLO-BOCA DE 1/4""",ITURRIA S.A,BAHCO,19,21.0,20.0,20.0,20.0,20.0,18.0,17.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,21.0,19.0,21.0,21.0,21.0,19.0,19.0,19.0,21.0,21.0,20.0,20.0,20.0,20.0,22.0,22.0,22.0,22.0,22.0,21.0,21.0,21.0,21.0,,
ID-00000278,2175140D,ALICATE DE CORTE LATERAL 140MM,ITURRIA S.A,BAHCO,10,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,9.0,9.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,,
ID-00000279,3140100,DESTORNILLADOR PUNTA PLANA,ITURRIA S.A,BAHCO,13,14.0,14.0,14.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,11.0,11.0,11.0,12.0,12.0,13.0,13.0,13.0,11.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,10.0,11.0,11.0,11.0,9.0,9.0,10.0,10.0,9.0,9.0,,
ID-00000280,3240125,DESTORNILLADOR PUNTA PLANA,ITURRIA S.A,BAHCO,19,20.0,20.0,20.0,20.0,20.0,20.0,20.0,21.0,21.0,21.0,21.0,20.0,20.0,20.0,21.0,21.0,22.0,20.0,20.0,20.0,20.0,20.0,21.0,21.0,19.0,19.0,17.0,17.0,16.0,16.0,16.0,15.0,15.0,16.0,16.0,16.0,14.0,,
ID-00000281,3180150,DETORNILLADOR PUNTA PLANA,ITURRIA S.A,BAHCO,15,16.0,16.0,16.0,16.0,16.0,14.0,14.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,20.0,20.0,22.0,22.0,22.0,21.0,21.0,21.0,24.0,24.0,24.0,24.0,24.0,24.0,27.0,27.0,27.0,27.0,27.0,30.0,30.0,30.0,28.0,,
ID-00000282,2.14.156.120,"MOTOBOMBA DE 2""",FIASA S.A.I.C Y F.,TOYAMA,14,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,5.0,5.0,5.0,5.0,,
ID-00000283,TOYAMA1200,GRUPO ELECTROGENO 1200,FIASA S.A.I.C Y F.,TOYAMA,19,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,17.0,17.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,14.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,10.0,9.0,,
ID-00000284,1940000,VIBRADOR DE CONCRT. VCNW-55 S/CABEZAL,ROBERTO RUMBOS SRL  (CLIENTE,NIWA,12,12.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,5.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,
ID-00000285,238-063,SOLDADORA ESAB BUDDY ARC 145,DISMAR,ESAB,17,17.0,17.0,15.0,15.0,15.0,15.0,13.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0,10.0,10.0,10.0,10.0,8.0,6.0,6.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,
ID-00000286,03225.14,SOLDADORA ESAB LHN 220i PLUS,BERMON DISTRIBUIDORA S.R.L,ESAB,13,14.0,14.0,14.0,14.0,14.0,14.0,14.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,16.0,15.0,16.0,14.0,14.0,14.0,14.0,14.0,13.0,13.0,13.0,13.0,12.0,11.0,12.0,12.0,12.0,12.0,10.0,11.0,11.0,11.0,11.0,,
ID-00000287,02605.20,BARREHOJAS PLASTICO SIN CABO,BERMON DISTRIBUIDORA S.R.L,EL PARQUE,11,52.0,52.0,52.0,51.0,51.0,51.0,51.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,135.0,135.0,175.0,175.0,175.0,175.0,175.0,175.0,217.0,215.0,214.0,214.0,214.0,214.0,254.0,254.0,254.0,254.0,254.0,296.0,296.0,296.0,296.0,,
ID-00000288,7101-KRO,PAR DE GUANTE HILO CON PALMA DESCARNE,GAMISOL,GAMISOL,16,176.0,176.0,174.0,174.0,174.0,174.0,174.0,334.0,334.0,334.0,334.0,334.0,332.0,332.0,492.0,492.0,651.0,651.0,651.0,651.0,651.0,651.0,811.0,809.0,809.0,809.0,808.0,808.0,966.0,966.0,966.0,966.0,964.0,1124.0,1124.0,1124.0,1124.0,,
ID-00000289,130,PAR DE GUANTE MOTEADO,MARTINEZ ALEJANDRO,DE PASCALE,19,267.0,267.0,267.0,267.0,267.0,267.0,266.0,514.0,514.0,513.0,513.0,511.0,511.0,511.0,759.0,759.0,1007.0,1007.0,1007.0,1007.0,1005.0,1005.0,1253.0,1251.0,1251.0,1249.0,1248.0,1248.0,1496.0,1495.0,1493.0,1493.0,1492.0,1740.0,1737.0,1737.0,1737.0,,
ID-00000290,60904,CASCO AMARILLO 3M,ITURRIA S.A,3M,15,16.0,16.0,16.0,16.0,16.0,16.0,16.0,17.0,17.0,17.0,17.0,17.0,15.0,14.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,17.0,17.0,17.0,15.0,15.0,16.0,16.0,16.0,14.0,,
ID-00000291,110013,CINTA METRICA X 5.00 MTS.,FERRIMED SRL,ESSAMET,19,20.0,20.0,20.0,20.0,20.0,20.0,18.0,17.0,17.0,17.0,15.0,13.0,13.0,13.0,14.0,14.0,15.0,15.0,15.0,15.0,15.0,15.0,16.0,16.0,16.0,14.0,14.0,14.0,15.0,14.0,14.0,14.0,13.0,14.0,14.0,12.0,12.0,,
ID-00000292,110020,ANULAR,FERRIMED SRL,GIANT,13,13.0,11.0,11.0,11.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,
ID-00000293,110019,ANULAR,FERRIMED SRL,LIANGJIN,17,17.0,17.0,17.0,17.0,17.0,17.0,15.0,13.0,13.0,11.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,6.0,6.0,5.0,5.0,5.0,5.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-1.0,,
ID-00000294,110018,ANULAR,FERRIMED SRL,LIANGJIN,17,17.0,15.0,15.0,15.0,15.0,15.0,14.0,14.0,14.0,12.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,5.0,5.0,3.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,
ID-00000295,3301100,DESTORNILLADOR PUNTA PHILLIPS DE 100 MM,ITURRIA S.A,BAHCO,11,14.0,14.0,14.0,12.0,12.0,11.0,11.0,14.0,14.0,14.0,14.0,14.0,12.0,10.0,13.0,13.0,16.0,16.0,15.0,15.0,14.0,14.0,17.0,17.0,15.0,15.0,14.0,14.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,,
ID-00000296,P330075,DESTORNILLADOR PUNTA PHILLIPS,ITURRIA S.A,BAHCO,15,20.0,19.0,19.0,19.0,18.0,18.0,18.0,23.0,23.0,23.0,23.0,22.0,21.0,21.0,26.0,25.0,30.0,30.0,30.0,30.0,30.0,30.0,35.0,35.0,35.0,35.0,35.0,35.0,40.0,40.0,40.0,40.0,38.0,41.0,41.0,41.0,41.0,,
ID-00000297,3302150,DESTORNILLADOR PUNTA PHILLIPS,ITURRIA S.A,BAHCO,11,18.0,18.0,16.0,16.0,16.0,16.0,16.0,23.0,23.0,23.0,23.0,23.0,21.0,20.0,25.0,25.0,32.0,32.0,32.0,32.0,30.0,30.0,37.0,37.0,37.0,37.0,37.0,37.0,44.0,44.0,42.0,42.0,42.0,49.0,49.0,49.0,49.0,,
ID-00000298,3303150,DESTORNILLADOR PUNTA PHILLIPS,ITURRIA S.A,BAHCO,12,15.0,15.0,15.0,13.0,13.0,13.0,11.0,14.0,14.0,14.0,14.0,14.0,14.0,12.0,15.0,15.0,17.0,17.0,17.0,17.0,17.0,17.0,20.0,20.0,19.0,19.0,19.0,19.0,22.0,22.0,22.0,22.0,22.0,25.0,25.0,25.0,25.0,,
ID-00000299,34T875,DESTORNILLADOR PUNTA TORX,ITURRIA S.A,BAHCO,20,22.0,22.0,22.0,22.0,22.0,20.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,17.0,19.0,19.0,19.0,19.0,17.0,17.0,19.0,19.0,18.0,16.0,16.0,14.0,16.0,16.0,16.0,16.0,16.0,18.0,18.0,18.0,18.0,,
ID-00000300,3180200,DESTORNILLADOR PUNTA PLANA,ITURRIA S.A,BAHCO,15,18.0,18.0,18.0,18.0,16.0,16.0,16.0,17.0,15.0,14.0,14.0,14.0,14.0,14.0,17.0,16.0,19.0,19.0,19.0,19.0,19.0,19.0,22.0,20.0,20.0,20.0,20.0,19.0,22.0,22.0,22.0,22.0,22.0,25.0,25.0,25.0,25.0,,
ID-00000301,34T1075,DESTORNILLADOR PUNTA TORX,ITURRIA S.A,BAHCO,19,25.0,25.0,25.0,25.0,25.0,25.0,23.0,29.0,29.0,27.0,27.0,27.0,27.0,27.0,33.0,33.0,39.0,39.0,39.0,39.0,39.0,39.0,45.0,45.0,44.0,44.0,42.0,42.0,48.0,48.0,47.0,47.0,47.0,53.0,53.0,53.0,53.0,,
ID-00000302,34T15100,DESTORNILLADOR PUNTA TORX,ITURRIA S.A,BAHCO,10,11.0,11.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,12.0,11.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,9.0,10.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,,
ID-00000303,34T20100,DESTORNILLADOR PUNTA TORX,ITURRIA S.A,BAHCO,14,15.0,15.0,15.0,15.0,14.0,12.0,12.0,13.0,13.0,13.0,13.0,12.0,12.0,12.0,13.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,14.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,12.0,12.0,12.0,13.0,13.0,11.0,11.0,,
ID-00000304,34T25125,DESTORNILLADOR PUNTA TORX,ITURRIA S.A,BAHCO,19,21.0,21.0,21.0,21.0,21.0,20.0,20.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,23.0,23.0,25.0,24.0,24.0,22.0,22.0,22.0,23.0,23.0,23.0,23.0,23.0,23.0,25.0,25.0,25.0,25.0,24.0,26.0,25.0,25.0,25.0,,
ID-00000305,34T27125,DESTORNILLADOR PUNTA TORX,ITURRIA S.A,BAHCO,14,14.0,14.0,14.0,14.0,14.0,14.0,12.0,12.0,11.0,11.0,9.0,9.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,2.0,2.0,2.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-3.0,-3.0,,
ID-00000306,07840,BALDE DE ALBAÑIL VOSS,BERMON DISTRIBUIDORA S.R.L,VOSS,20,64.0,62.0,62.0,62.0,62.0,62.0,61.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,149.0,149.0,193.0,193.0,193.0,193.0,193.0,193.0,236.0,236.0,236.0,236.0,235.0,234.0,278.0,278.0,278.0,278.0,278.0,322.0,322.0,322.0,322.0,,
ID-00000307,303468,ELECTRODO 13A DE 2.50MM X KG.,ITURRIA S.A,CONARCO,19,19.68,19.68,19.68,18.68,17.68,17.68,17.68,18.36,18.36,18.36,18.36,18.36,17.36,17.36,19.04,19.04,20.72,19.72,17.72,17.72,17.72,17.72,19.4,19.4,19.4,18.4,18.4,17.4,19.08,19.08,19.08,19.08,17.08,18.76,18.76,18.76,16.76,,
ID-00000308,00008905005,PICO PARA BIDON,STIHL MOTOIMPLEMENTOS S.A,STIHL,11,12.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,11.0,11.0,11.0,12.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,11.0,11.0,9.0,10.0,10.0,10.0,10.0,10.0,11.0,10.0,9.0,9.0,,
ID-00000309,303481,ELECTRODO 13A DE 3.25MM X KG,ITURRIA S.A,CONARCO,11,31.0,31.0,30.0,30.0,30.0,29.0,29.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,68.0,68.0,87.0,87.0,87.0,85.0,83.0,83.0,102.0,102.0,102.0,102.0,102.0,102.0,122.0,122.0,121.0,121.0,121.0,141.0,141.0,141.0,141.0,,
ID-00000310,303493,ELECTRODO 13A DE 4.00MM  X KG.,ITURRIA S.A,CONARCO,16,26.7,26.7,26.7,25.7,25.7,25.7,25.7,35.4,35.4,35.4,34.4,32.4,32.4,32.4,43.09999999999999,42.09999999999999,52.79999999999998,52.79999999999998,52.79999999999998,52.79999999999998,52.79999999999998,52.79999999999998,63.49999999999999,63.49999999999999,63.49999999999999,63.49999999999999,63.49999999999999,63.49999999999999,74.19999999999999,74.19999999999999,74.19999999999999,74.19999999999999,72.19999999999999,82.89999999999999,77.89999999999999,77.89999999999999,77.89999999999999,,
ID-00000311,00791.835,CAMPERA TRAKER AZUL T/TALLES,BERMON DISTRIBUIDORA S.R.L,ROGUANT,12,22.0,22.0,22.0,22.0,20.0,18.0,18.0,28.0,28.0,28.0,26.0,25.0,25.0,23.0,33.0,33.0,41.0,41.0,39.0,39.0,39.0,39.0,49.0,49.0,49.0,48.0,47.0,47.0,57.0,57.0,57.0,57.0,56.0,63.0,63.0,61.0,58.0,,
ID-00000312,182043,RUEDA NEU. CHIC LLANT PVC C/BOLILL,PROCOM,EVOL,17,18.0,18.0,16.0,14.0,14.0,14.0,14.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,16.0,16.0,17.0,15.0,14.0,14.0,14.0,14.0,15.0,14.0,12.0,12.0,12.0,10.0,11.0,11.0,11.0,11.0,11.0,12.0,12.0,12.0,12.0,,
ID-00000313,182023,RUEDA NEU CHICA LLANTA PVC C/BUJE,PROCOM,OXEN,15,15.0,15.0,15.0,15.0,15.0,14.0,14.0,15.0,14.0,14.0,14.0,14.0,14.0,14.0,15.0,14.0,15.0,15.0,15.0,15.0,14.0,14.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,,
ID-00000314,182085,RUEDA MACIZA PARA CARRETILLA,PROCOM,DAVIDSON,10,9.0,9.0,9.0,9.0,9.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,3.0,4.0,4.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,,
ID-00000315,182062,RUEDA NEUMA. P/CARR. 400X90X17 LLANT. PL,PROCOM,OXEN,14,14.0,14.0,14.0,14.0,13.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,6.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,,
ID-00000316,4201422,RUEDA NEUMATICA P/CARRETILLA EJE DESPLA.,DELLA VALLE Y CIA SRL,EVOL,10,11.0,11.0,11.0,11.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,9.0,8.0,8.0,8.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,,
ID-00000317,,RUEDA P/CORTADORA CESPED BICI,FIASA S.A.I.C Y F.,FIASA,14,19.0,19.0,18.0,16.0,16.0,16.0,16.0,21.0,21.0,19.0,19.0,19.0,19.0,19.0,24.0,24.0,28.0,28.0,28.0,28.0,28.0,28.0,33.0,33.0,33.0,33.0,32.0,32.0,35.0,35.0,35.0,35.0,35.0,40.0,40.0,40.0,39.0,,
ID-00000318,19041,FICHA MACHO 3 PATAS,MIGUEL MIELGO S.R.L,KALOP,11,23.0,23.0,21.0,21.0,21.0,21.0,21.0,35.0,34.0,32.0,30.0,30.0,30.0,29.0,43.0,43.0,57.0,56.0,56.0,56.0,56.0,56.0,70.0,70.0,70.0,70.0,70.0,70.0,84.0,83.0,83.0,83.0,83.0,96.0,96.0,96.0,96.0,,
ID-00000319,03703.34,FICHA HEMBRA 3 RANURAS,BERMON DISTRIBUIDORA S.R.L,KALOP,10,18.0,18.0,18.0,18.0,18.0,17.0,16.0,24.0,24.0,24.0,24.0,22.0,21.0,20.0,27.0,25.0,33.0,33.0,33.0,33.0,33.0,32.0,40.0,40.0,40.0,40.0,40.0,40.0,48.0,48.0,48.0,48.0,47.0,55.0,55.0,55.0,55.0,,
ID-00000320,345010,CHOCLA CON POLVO,FERRIMED SRL,CONNOR,13,14.0,14.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,12.0,12.0,10.0,10.0,10.0,10.0,8.0,9.0,9.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,10.0,9.0,9.0,6.0,,
